danceability_x,energy_x,key,loudness_x,mode,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,duration_ms,time_signature_x,chorus_hit_x,sections_x,target_x,track_seconds_x,m_index,danceability_y,energy_y,loudness_y,speechiness_y,acousticness_y,instrumentalness_y,liveness_y,valence_y,tempo_y,time_signature_y,chorus_hit_y,sections_y,track_seconds_y,row_num,target_y,y_pred,y_pred_prob
0.0934,0.11,G,-13.799,major,0.0513,0.00137,0.75,0.105,0.0669,170.954,289640,4,56.94375,10,0,289.64,15534,0.0934,0.11,-13.799,0.0513,0.00137,0.75,0.105,0.0669,170.954,4,56.94375,10,289.64,933,0,1.0,0.8416965629977404
0.49,0.564,B,-14.619,major,0.0461,0.581,0.0146,0.722,0.901,92.508,140360,4,33.35288,7,0,140.36,15539,0.49,0.564,-14.619,0.0461,0.581,0.0146,0.722,0.901,92.508,4,33.35288,7,140.36,5028,0,1.0,0.819307580471194
0.621,0.755,G,-6.77,minor,0.0787,0.284,0.00245,0.0962,0.937,81.231,191027,4,40.09863,7,0,191.027,15541,0.621,0.755,-6.77,0.0787,0.284,0.00245,0.0962,0.937,81.231,4,40.09863,7,191.027,3376,0,0.0,0.2722019037222518
0.758,0.731,C,-14.8,major,0.0782,0.454,5.51e-06,0.0895,0.964,102.987,146507,4,29.66178,8,0,146.507,15544,0.758,0.731,-14.8,0.0782,0.454,5.51e-06,0.0895,0.964,102.987,4,29.66178,8,146.507,7010,0,0.0,0.5722688866785698
0.61,0.583,B,-9.804,minor,0.0371,0.109,0.0,0.28,0.909,104.337,217333,4,41.62585,12,1,217.333,15545,0.61,0.583,-9.804,0.0371,0.109,0.0,0.28,0.909,104.337,4,41.62585,12,217.333,1570,1,0.0,0.05913682974586842
0.649,0.655,A,-13.362,major,0.389,0.824,0.000654,0.681,0.894,118.794,207613,4,30.85546,10,1,207.613,15550,0.649,0.655,-13.362,0.389,0.824,0.000654,0.681,0.894,118.794,4,30.85546,10,207.613,1628,1,0.0,0.38425870543762214
0.401,0.297,D,-14.673,major,0.192,0.181,0.000363,0.418,0.309,184.503,241667,3,34.42328,11,0,241.667,15552,0.401,0.297,-14.673,0.192,0.181,0.000363,0.418,0.309,184.503,3,34.42328,11,241.667,364,0,0.0,0.5988870357939075
0.579,0.267,E,-15.11,major,0.0348,0.118,0.000562,0.132,0.353,74.899,238573,4,35.82221,12,1,238.573,15558,0.579,0.267,-15.11,0.0348,0.118,0.000562,0.132,0.353,74.899,4,35.82221,12,238.573,4111,1,1.0,0.7469486841145048
0.339,0.483,B,-14.129,minor,0.0464,0.328,0.895,0.139,0.035,166.863,83827,3,36.64419,4,0,83.827,15562,0.339,0.483,-14.129,0.0464,0.328,0.895,0.139,0.035,166.863,3,36.64419,4,83.827,4550,0,0.0,0.6362169184373762
0.619,0.709,A,-9.08,minor,0.0306,0.264,0.0,0.045,0.569,122.222,264400,4,44.55812,11,1,264.4,15565,0.619,0.709,-9.08,0.0306,0.264,0.0,0.045,0.569,122.222,4,44.55812,11,264.4,6987,1,1.0,0.7330291949480029
0.882,0.562,C,-7.67,major,0.0368,0.0475,0.374,0.0338,0.926,129.99,189583,4,30.36663,9,1,189.583,15566,0.882,0.562,-7.67,0.0368,0.0475,0.374,0.0338,0.926,129.99,4,30.36663,9,189.583,1625,1,1.0,0.7753066930811024
0.64,0.169,G,-18.195,major,0.0461,0.461,0.0,0.124,0.199,101.86,133960,4,31.3076,6,0,133.96,15569,0.64,0.169,-18.195,0.0461,0.461,0.0,0.124,0.199,101.86,4,31.3076,6,133.96,6477,0,1.0,0.862542119904756
0.463,0.0677,E,-18.9,major,0.0308,0.85,3.93e-06,0.11,0.245,102.61,199373,4,66.81395,8,0,199.373,15573,0.463,0.0677,-18.9,0.0308,0.85,3.93e-06,0.11,0.245,102.61,4,66.81395,8,199.373,5552,0,0.0,0.5324138611814105
0.735,0.632,A,-4.095,major,0.152,0.0174,1.02e-05,0.328,0.715,132.061,211400,4,32.48087,9,1,211.4,15577,0.735,0.632,-4.095,0.152,0.0174,1.02e-05,0.328,0.715,132.061,4,32.48087,9,211.4,5391,1,1.0,0.8615748184426733
0.627,0.239,E,-20.103,minor,0.0391,0.995,0.544,0.0881,0.69,107.748,177173,4,38.02397,9,0,177.173,15585,0.627,0.239,-20.103,0.0391,0.995,0.544,0.0881,0.69,107.748,4,38.02397,9,177.173,6118,0,0.0,0.14805232770211663
0.255,0.407,D,-12.645,minor,0.0356,0.535,0.00536,0.331,0.358,168.516,193097,4,37.48426,12,0,193.097,15589,0.255,0.407,-12.645,0.0356,0.535,0.00536,0.331,0.358,168.516,4,37.48426,12,193.097,2550,0,0.0,0.4488305645989245
0.334,0.195,G,-21.232,major,0.0346,0.719,0.842,0.111,0.71,100.793,158867,3,51.09851,7,0,158.867,15593,0.334,0.195,-21.232,0.0346,0.719,0.842,0.111,0.71,100.793,3,51.09851,7,158.867,2875,0,1.0,0.7571411682481942
0.437,0.495,G,-14.07,minor,0.0472,0.802,2.32e-05,0.377,0.694,140.519,309648,4,49.33311,12,1,309.648,15597,0.437,0.495,-14.07,0.0472,0.802,2.32e-05,0.377,0.694,140.519,4,49.33311,12,309.648,1280,1,1.0,0.6929599098812964
0.482,0.471,A# / Bb,-13.873,minor,0.0334,0.181,0.00167,0.112,0.342,88.557,316053,4,17.45318,16,1,316.053,15598,0.482,0.471,-13.873,0.0334,0.181,0.00167,0.112,0.342,88.557,4,17.45318,16,316.053,6802,1,0.0,0.24759413317869783
0.254,0.561,G,-13.932,major,0.0343,0.0598,0.842,0.181,0.567,178.842,303413,3,18.203,20,0,303.413,15601,0.254,0.561,-13.932,0.0343,0.0598,0.842,0.181,0.567,178.842,3,18.203,20,303.413,5970,0,0.0,0.6483092818345022
0.383,0.208,C,-16.035,major,0.03,0.818,3.36e-05,0.189,0.219,84.699,225133,4,35.14133,9,1,225.133,15604,0.383,0.208,-16.035,0.03,0.818,3.36e-05,0.189,0.219,84.699,4,35.14133,9,225.133,1517,1,1.0,0.7286188841783148
0.759,0.984,D,-3.76,major,0.153,0.478,0.00132,0.113,0.926,107.947,425733,4,123.68589,13,1,425.733,15614,0.759,0.984,-3.76,0.153,0.478,0.00132,0.113,0.926,107.947,4,123.68589,13,425.733,1118,1,0.0,0.008822666155245082
0.698,0.442,A,-12.959,minor,0.0889,0.276,4.25e-06,0.104,0.791,89.596,210427,4,22.78734,11,1,210.427,15624,0.698,0.442,-12.959,0.0889,0.276,4.25e-06,0.104,0.791,89.596,4,22.78734,11,210.427,1664,1,0.0,0.5731719704937548
0.439,0.683,F,-11.046,major,0.0522,0.9,0.0329,0.654,0.92,101.08,151973,4,23.90339,9,1,151.973,15627,0.439,0.683,-11.046,0.0522,0.9,0.0329,0.654,0.92,101.08,4,23.90339,9,151.973,4118,1,1.0,0.8189489375672955
0.487,0.703,A# / Bb,-6.711,major,0.0306,0.00922,0.371,0.16,0.573,127.692,70627,4,35.75304,4,0,70.627,15631,0.487,0.703,-6.711,0.0306,0.00922,0.371,0.16,0.573,127.692,4,35.75304,4,70.627,5152,0,0.0,0.6369263738611107
0.668,0.76,G,-6.831,major,0.034,0.137,0.0,0.0803,0.61,114.378,235667,4,52.81753,11,1,235.667,15637,0.668,0.76,-6.831,0.034,0.137,0.0,0.0803,0.61,114.378,4,52.81753,11,235.667,4909,1,1.0,0.8579831354169264
0.624,0.0723,G,-22.328,major,0.0644,0.41,7.42e-06,0.238,0.0717,103.152,232040,4,64.2025,6,0,232.04,15638,0.624,0.0723,-22.328,0.0644,0.41,7.42e-06,0.238,0.0717,103.152,4,64.2025,6,232.04,4256,0,1.0,0.7200004904769534
0.758,0.612,C,-11.403,major,0.0598,0.281,0.00288,0.0954,0.822,106.945,169840,4,26.07612,10,1,169.84,15640,0.758,0.612,-11.403,0.0598,0.281,0.00288,0.0954,0.822,106.945,4,26.07612,10,169.84,6682,1,1.0,0.701238239835647
0.58,0.849,D,-11.664,major,0.0325,0.0316,0.0405,0.341,0.929,142.706,177267,4,44.81828,8,1,177.267,15643,0.58,0.849,-11.664,0.0325,0.0316,0.0405,0.341,0.929,142.706,4,44.81828,8,177.267,1907,1,0.0,0.13047768840629706
0.484,0.826,C,-5.746,major,0.0305,0.192,8e-05,0.198,0.605,130.701,197973,4,60.08237,9,1,197.973,15666,0.484,0.826,-5.746,0.0305,0.192,8e-05,0.198,0.605,130.701,4,60.08237,9,197.973,7370,1,0.0,0.20017362283751908
0.554,0.315,D# / Eb,-11.028,major,0.0298,0.828,5.53e-06,0.101,0.325,128.157,241787,4,42.84242,11,1,241.787,15669,0.554,0.315,-11.028,0.0298,0.828,5.53e-06,0.101,0.325,128.157,4,42.84242,11,241.787,6907,1,0.0,0.12582252130761207
0.433,0.553,A,-14.0,major,0.0393,0.00746,0.0161,0.343,0.664,90.093,205067,4,59.18572,6,1,205.067,15681,0.433,0.553,-14.0,0.0393,0.00746,0.0161,0.343,0.664,90.093,4,59.18572,6,205.067,1348,1,0.0,0.4008127603960576
0.731,0.625,C,-11.132,major,0.0411,0.00312,0.0118,0.191,0.964,130.643,333113,4,36.75702,14,1,333.113,15691,0.731,0.625,-11.132,0.0411,0.00312,0.0118,0.191,0.964,130.643,4,36.75702,14,333.113,7188,1,0.0,0.10232230604436321
0.542,0.832,A,-3.92,major,0.0464,0.0349,5.2e-05,0.144,0.877,146.348,155680,4,29.66881,9,1,155.68,15694,0.542,0.832,-3.92,0.0464,0.0349,5.2e-05,0.144,0.877,146.348,4,29.66881,9,155.68,5842,1,0.0,0.5719577193855994
0.594,0.494,G,-15.19,minor,0.0442,0.622,0.0,0.226,0.736,99.875,236587,4,27.1971,9,0,236.587,15695,0.594,0.494,-15.19,0.0442,0.622,0.0,0.226,0.736,99.875,4,27.1971,9,236.587,1733,0,0.0,0.32132333818338343
0.518,0.786,G,-5.739,major,0.0357,0.448,2.5e-05,0.7,0.463,72.269,281067,4,33.58949,9,1,281.067,15696,0.518,0.786,-5.739,0.0357,0.448,2.5e-05,0.7,0.463,72.269,4,33.58949,9,281.067,3349,1,0.0,0.562655115754974
0.582,0.829,C,-7.65,major,0.0335,0.641,0.0,0.485,0.924,138.041,150467,4,39.14496,7,1,150.467,15699,0.582,0.829,-7.65,0.0335,0.641,0.0,0.485,0.924,138.041,4,39.14496,7,150.467,4575,1,0.0,0.28856756269198885
0.644,0.54,C# / Db,-14.632,minor,0.0611,0.464,2.9e-05,0.549,0.705,116.773,223187,4,23.78517,10,1,223.187,15707,0.644,0.54,-14.632,0.0611,0.464,2.9e-05,0.549,0.705,116.773,4,23.78517,10,223.187,1338,1,0.0,0.6538822738328554
0.456,0.634,F,-11.572,minor,0.062,0.645,0.000896,0.912,0.251,98.9,235587,4,50.25657,8,1,235.587,15708,0.456,0.634,-11.572,0.062,0.645,0.000896,0.912,0.251,98.9,4,50.25657,8,235.587,3146,1,0.0,0.06922281148404666
0.425,0.205,D,-20.974,major,0.0446,0.995,0.949,0.113,0.269,92.142,179293,4,122.8989,5,0,179.293,15721,0.425,0.205,-20.974,0.0446,0.995,0.949,0.113,0.269,92.142,4,122.8989,5,179.293,5718,0,1.0,0.7310352514598237
0.93,0.547,A,-8.289,major,0.22,0.0109,0.000881,0.0559,0.955,130.792,341293,4,33.67696,13,1,341.293,15724,0.93,0.547,-8.289,0.22,0.0109,0.000881,0.0559,0.955,130.792,4,33.67696,13,341.293,2351,1,0.0,0.5683808399450573
0.702,0.139,G,-22.581,major,0.0965,0.994,0.961,0.0813,0.857,91.273,77700,4,24.50255,4,0,77.7,15726,0.702,0.139,-22.581,0.0965,0.994,0.961,0.0813,0.857,91.273,4,24.50255,4,77.7,7789,0,0.0,0.0102892215563013
0.66,0.407,D,-13.284,major,0.0647,0.0106,3.75e-06,0.0472,0.689,113.004,198760,4,34.60501,10,1,198.76,15731,0.66,0.407,-13.284,0.0647,0.0106,3.75e-06,0.0472,0.689,113.004,4,34.60501,10,198.76,3638,1,0.0,0.45733600576233485
0.601,0.532,A# / Bb,-9.119,major,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613,4,56.67109,11,1,281.613,15740,0.601,0.532,-9.119,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,4,56.67109,11,281.613,2714,1,0.0,0.06234813272387898
0.532,0.29,A,-15.812,major,0.0331,0.401,0.00497,0.211,0.679,108.747,310933,1,32.01408,17,1,310.933,15742,0.532,0.29,-15.812,0.0331,0.401,0.00497,0.211,0.679,108.747,1,32.01408,17,310.933,4136,1,0.0,0.6047960435203478
0.462,0.636,G,-8.279,major,0.0583,0.41,0.0,0.103,0.574,115.015,203387,4,38.82707,7,1,203.387,15750,0.462,0.636,-8.279,0.0583,0.41,0.0,0.103,0.574,115.015,4,38.82707,7,203.387,7615,1,0.0,0.599506474351073
0.46,0.459,C,-7.136,major,0.0456,0.846,0.0,0.678,0.61,158.749,117878,3,43.50738,6,0,117.878,15767,0.46,0.459,-7.136,0.0456,0.846,0.0,0.678,0.61,158.749,3,43.50738,6,117.878,1507,0,0.0,0.645945321423126
0.648,0.721,B,-8.184,minor,0.0376,0.247,1.44e-05,0.0976,0.681,128.013,193867,4,27.63331,12,0,193.867,15773,0.648,0.721,-8.184,0.0376,0.247,1.44e-05,0.0976,0.681,128.013,4,27.63331,12,193.867,727,0,0.0,0.5727467381912805
0.65,0.866,G,-7.021,major,0.177,0.0317,0.00022,0.18,0.72,132.347,248640,4,28.46241,11,1,248.64,15778,0.65,0.866,-7.021,0.177,0.0317,0.00022,0.18,0.72,132.347,4,28.46241,11,248.64,313,1,0.0,0.012866607514718981
0.437,0.634,A,-7.662,minor,0.0358,0.663,0.738,0.0642,0.44,80.741,162600,4,33.92246,8,0,162.6,15787,0.437,0.634,-7.662,0.0358,0.663,0.738,0.0642,0.44,80.741,4,33.92246,8,162.6,3419,0,0.0,0.6494052146421351
0.3,0.581,G,-7.607,major,0.0346,0.594,0.00588,0.304,0.198,173.924,227370,4,46.24842,6,1,227.37,15791,0.3,0.581,-7.607,0.0346,0.594,0.00588,0.304,0.198,173.924,4,46.24842,6,227.37,7183,1,1.0,0.800278103771649
0.742,0.453,D# / Eb,-7.609,major,0.0484,0.68,0.00122,0.116,0.886,129.294,227867,4,56.79864,7,1,227.867,15792,0.742,0.453,-7.609,0.0484,0.68,0.00122,0.116,0.886,129.294,4,56.79864,7,227.867,2282,1,1.0,0.7334579188435815
0.562,0.239,G,-15.344,minor,0.0341,0.42,0.00125,0.224,0.441,101.174,254000,4,45.96012,13,0,254.0,15801,0.562,0.239,-15.344,0.0341,0.42,0.00125,0.224,0.441,101.174,4,45.96012,13,254.0,4184,0,0.0,0.009594351726528004
0.575,0.37,D,-13.675,major,0.0266,0.796,0.000285,0.101,0.397,100.443,243333,4,48.99552,14,1,243.333,15803,0.575,0.37,-13.675,0.0266,0.796,0.000285,0.101,0.397,100.443,4,48.99552,14,243.333,4818,1,0.0,0.5940690443775677
0.618,0.055,A,-18.108,major,0.251,0.965,0.0,0.114,0.363,174.2,186053,4,33.78425,11,0,186.053,15804,0.618,0.055,-18.108,0.251,0.965,0.0,0.114,0.363,174.2,4,33.78425,11,186.053,5860,0,0.0,0.5157511516111598
0.413,0.591,A,-5.441,major,0.0291,0.501,0.0,0.0562,0.42,82.942,228926,4,35.39411,12,0,228.926,15825,0.413,0.591,-5.441,0.0291,0.501,0.0,0.0562,0.42,82.942,4,35.39411,12,228.926,3987,0,0.0,0.4181216261982948
0.59,0.652,E,-11.158,major,0.179,0.292,0.6,0.0479,0.866,112.869,213173,5,28.25169,9,0,213.173,15838,0.59,0.652,-11.158,0.179,0.292,0.6,0.0479,0.866,112.869,5,28.25169,9,213.173,7611,0,0.0,0.2885607277377526
0.463,0.629,D,-7.075,major,0.0269,0.0524,0.0,0.176,0.459,81.797,221387,4,112.48414,5,1,221.387,15844,0.463,0.629,-7.075,0.0269,0.0524,0.0,0.176,0.459,81.797,4,112.48414,5,221.387,340,1,1.0,0.8172749452104993
0.612,0.289,A,-11.568,major,0.0421,0.599,0.00266,0.0561,0.466,183.18,177440,3,39.52954,9,1,177.44,15846,0.612,0.289,-11.568,0.0421,0.599,0.00266,0.0561,0.466,183.18,3,39.52954,9,177.44,7796,1,0.0,0.645616079015831
0.528,0.472,G,-10.428,major,0.0267,0.583,0.0,0.129,0.251,134.099,183187,3,23.84639,7,1,183.187,15853,0.528,0.472,-10.428,0.0267,0.583,0.0,0.129,0.251,134.099,3,23.84639,7,183.187,1927,1,1.0,0.6811800899894687
0.503,0.209,B,-15.385,minor,0.0661,0.635,0.00523,0.114,0.158,173.586,279493,3,24.87474,15,0,279.493,15859,0.503,0.209,-15.385,0.0661,0.635,0.00523,0.114,0.158,173.586,3,24.87474,15,279.493,3078,0,1.0,0.8206702611883909
0.876,0.492,A# / Bb,-17.263,minor,0.0669,0.429,0.887,0.576,0.907,135.73,189040,4,19.76874,9,0,189.04,15862,0.876,0.492,-17.263,0.0669,0.429,0.887,0.576,0.907,135.73,4,19.76874,9,189.04,2312,0,1.0,0.7099032426062485
0.274,0.331,C# / Db,-12.188,major,0.04,0.983,0.912,0.102,0.112,144.389,216507,5,35.74729,15,0,216.507,15872,0.274,0.331,-12.188,0.04,0.983,0.912,0.102,0.112,144.389,5,35.74729,15,216.507,1550,0,0.0,0.5878514994436981
0.644,0.736,A# / Bb,-8.621,major,0.0255,0.379,0.0,0.0605,0.884,114.21,187376,4,41.64697,8,1,187.376,15882,0.644,0.736,-8.621,0.0255,0.379,0.0,0.0605,0.884,114.21,4,41.64697,8,187.376,6976,1,0.0,0.5702585019528021
0.451,0.682,C,-8.464,major,0.0593,0.612,1.11e-06,0.0651,0.737,152.669,193027,4,40.36212,7,1,193.027,15883,0.451,0.682,-8.464,0.0593,0.612,1.11e-06,0.0651,0.737,152.669,4,40.36212,7,193.027,1386,1,0.0,0.5769488611977793
0.557,0.92,G,-9.019,major,0.056,0.00254,3.63e-06,0.489,0.488,104.056,113080,4,37.62717,6,0,113.08,15889,0.557,0.92,-9.019,0.056,0.00254,3.63e-06,0.489,0.488,104.056,4,37.62717,6,113.08,1826,0,0.0,0.5815275830550037
0.398,0.347,D,-13.714,major,0.029,0.7,0.00243,0.117,0.239,97.729,265373,4,31.67698,15,1,265.373,15894,0.398,0.347,-13.714,0.029,0.7,0.00243,0.117,0.239,97.729,4,31.67698,15,265.373,4674,1,0.0,0.024519965983149376
0.561,0.23,C,-10.468,major,0.0795,0.881,0.000403,0.102,0.521,94.094,167613,4,26.49412,9,0,167.613,15901,0.561,0.23,-10.468,0.0795,0.881,0.000403,0.102,0.521,94.094,4,26.49412,9,167.613,2881,0,0.0,0.1995859339641934
0.184,0.4,F,-10.856,major,0.0321,0.468,0.884,0.149,0.134,126.859,58333,3,19.49615,4,0,58.333,15904,0.184,0.4,-10.856,0.0321,0.468,0.884,0.149,0.134,126.859,3,19.49615,4,58.333,6722,0,0.0,0.4609430248483216
0.753,0.587,G,-8.932,major,0.0563,0.0151,0.00336,0.0374,0.747,88.188,293973,4,34.90318,12,1,293.973,15907,0.753,0.587,-8.932,0.0563,0.0151,0.00336,0.0374,0.747,88.188,4,34.90318,12,293.973,5038,1,1.0,0.8004482812170952
0.705,0.715,A# / Bb,-9.288,major,0.041,0.576,9.86e-05,0.101,0.961,125.696,168307,4,39.94895,8,1,168.307,15912,0.705,0.715,-9.288,0.041,0.576,9.86e-05,0.101,0.961,125.696,4,39.94895,8,168.307,1719,1,1.0,0.7761108793435251
0.345,0.0537,A,-22.602,minor,0.0394,0.982,0.00587,0.14,0.0327,138.29,261360,4,47.7494,11,0,261.36,15913,0.345,0.0537,-22.602,0.0394,0.982,0.00587,0.14,0.0327,138.29,4,47.7494,11,261.36,4439,0,0.0,0.34112524872622985
0.355,0.614,F,-12.758,major,0.0796,0.203,0.219,0.0561,0.413,175.19,448600,4,109.62461,12,0,448.6,15918,0.355,0.614,-12.758,0.0796,0.203,0.219,0.0561,0.413,175.19,4,109.62461,12,448.6,1743,0,0.0,0.013689618384747321
0.333,0.509,B,-5.72,minor,0.0311,0.697,0.686,0.154,0.245,105.074,136427,3,32.17524,9,0,136.427,15919,0.333,0.509,-5.72,0.0311,0.697,0.686,0.154,0.245,105.074,3,32.17524,9,136.427,5482,0,1.0,0.813127529774527
0.583,0.47,F,-9.601,major,0.0344,0.678,2.65e-06,0.133,0.524,115.117,179360,4,27.93387,8,0,179.36,15920,0.583,0.47,-9.601,0.0344,0.678,2.65e-06,0.133,0.524,115.117,4,27.93387,8,179.36,1874,0,1.0,0.8806740189799134
0.671,0.385,E,-10.008,major,0.0464,0.833,0.000127,0.0581,0.233,117.948,231827,4,43.74858,11,0,231.827,15922,0.671,0.385,-10.008,0.0464,0.833,0.000127,0.0581,0.233,117.948,4,43.74858,11,231.827,1676,0,0.0,0.35325310864557313
0.536,0.811,F# / Gb,-4.29,minor,0.107,0.513,2.96e-05,0.0553,0.594,105.21,143067,4,57.26683,6,1,143.067,15927,0.536,0.811,-4.29,0.107,0.513,2.96e-05,0.0553,0.594,105.21,4,57.26683,6,143.067,5967,1,1.0,0.7733008546522262
0.614,0.137,F# / Gb,-20.442,minor,0.219,0.811,0.0,0.0511,0.922,199.588,167640,4,33.53161,8,0,167.64,15928,0.614,0.137,-20.442,0.219,0.811,0.0,0.0511,0.922,199.588,4,33.53161,8,167.64,6190,0,0.0,0.612720434843033
0.612,0.865,A# / Bb,-7.612,major,0.045,0.00674,0.00852,0.205,0.625,125.616,247960,4,24.28445,10,1,247.96,15932,0.612,0.865,-7.612,0.045,0.00674,0.00852,0.205,0.625,125.616,4,24.28445,10,247.96,5471,1,1.0,0.6714248435225644
0.504,0.739,A,-7.265,major,0.0316,0.0179,0.08,0.0949,0.417,128.918,248360,4,27.70349,12,1,248.36,15941,0.504,0.739,-7.265,0.0316,0.0179,0.08,0.0949,0.417,128.918,4,27.70349,12,248.36,3649,1,1.0,0.8418312458469328
0.601,0.051,B,-16.36,minor,0.0741,0.822,1.71e-05,0.0709,0.471,98.713,57493,4,13.63992,3,0,57.493,15942,0.601,0.051,-16.36,0.0741,0.822,1.71e-05,0.0709,0.471,98.713,4,13.63992,3,57.493,2763,0,1.0,0.8478332532028514
0.677,0.611,B,-9.9,minor,0.033,0.454,0.907,0.163,0.41,102.966,95973,4,56.24051,4,0,95.973,15943,0.677,0.611,-9.9,0.033,0.454,0.907,0.163,0.41,102.966,4,56.24051,4,95.973,1443,0,1.0,0.6901806436499807
0.652,0.442,F,-10.365,minor,0.0551,0.707,4.18e-05,0.132,0.672,106.571,707813,4,42.08237,25,0,707.813,15945,0.652,0.442,-10.365,0.0551,0.707,4.18e-05,0.132,0.672,106.571,4,42.08237,25,707.813,6298,0,0.0,0.021654522117140383
0.262,0.818,D,-5.538,major,0.152,0.0218,0.916,0.276,0.395,183.629,402867,4,53.71986,17,1,402.867,15949,0.262,0.818,-5.538,0.152,0.0218,0.916,0.276,0.395,183.629,4,53.71986,17,402.867,5314,1,0.0,0.11050255739072445
0.485,0.846,B,-7.63,minor,0.0528,0.0157,0.0287,0.0766,0.743,144.246,237013,4,25.50147,12,0,237.013,15954,0.485,0.846,-7.63,0.0528,0.0157,0.0287,0.0766,0.743,144.246,4,25.50147,12,237.013,7517,0,1.0,0.7042156790436044
0.293,0.825,F# / Gb,-7.432,minor,0.169,0.00471,0.0845,0.172,0.575,157.569,173067,4,52.5279,8,0,173.067,15956,0.293,0.825,-7.432,0.169,0.00471,0.0845,0.172,0.575,157.569,4,52.5279,8,173.067,1996,0,0.0,0.6231777826145591
0.64,0.395,E,-11.628,minor,0.032,0.65,0.0408,0.248,0.633,124.164,186000,4,37.95199,8,1,186.0,15961,0.64,0.395,-11.628,0.032,0.65,0.0408,0.248,0.633,124.164,4,37.95199,8,186.0,4565,1,0.0,0.011116556755372813
0.67,0.751,G,-9.528,minor,0.0433,0.35,1.48e-06,0.404,0.917,121.426,268973,4,80.0358,10,1,268.973,15962,0.67,0.751,-9.528,0.0433,0.35,1.48e-06,0.404,0.917,121.426,4,80.0358,10,268.973,3516,1,0.0,0.39833454252052
0.618,0.833,G,-4.007,major,0.0338,0.618,0.0,0.299,0.896,100.29,163040,4,31.55834,8,1,163.04,15963,0.618,0.833,-4.007,0.0338,0.618,0.0,0.299,0.896,100.29,4,31.55834,8,163.04,7047,1,1.0,0.7067474558341065
0.491,0.698,D,-11.81,major,0.0522,0.216,1.09e-05,0.093,0.917,113.999,263866,4,25.25093,15,0,263.866,15977,0.491,0.698,-11.81,0.0522,0.216,1.09e-05,0.093,0.917,113.999,4,25.25093,15,263.866,7424,0,1.0,0.6787060683327288
0.451,0.57,C,-13.348,major,0.0693,0.285,0.865,0.0497,0.87,97.873,248400,4,67.57461,10,0,248.4,15979,0.451,0.57,-13.348,0.0693,0.285,0.865,0.0497,0.87,97.873,4,67.57461,10,248.4,6961,0,0.0,0.012382709620459917
0.696,0.525,D,-10.781,major,0.0355,0.368,0.000276,0.654,0.881,90.973,92373,4,0.0,2,0,92.373,15992,0.696,0.525,-10.781,0.0355,0.368,0.000276,0.654,0.881,90.973,4,0.0,2,92.373,957,0,0.0,0.14720056277815344
0.66,0.904,G,-5.711,minor,0.0602,0.275,0.00228,0.338,0.963,127.337,200573,4,28.6967,11,1,200.573,15993,0.66,0.904,-5.711,0.0602,0.275,0.00228,0.338,0.963,127.337,4,28.6967,11,200.573,4677,1,0.0,0.2686613206051539
0.791,0.734,F,-5.464,major,0.0629,0.522,0.00165,0.167,0.962,105.854,244920,4,48.48583,8,1,244.92,15996,0.791,0.734,-5.464,0.0629,0.522,0.00165,0.167,0.962,105.854,4,48.48583,8,244.92,8113,1,1.0,0.7076646725172446
0.676,0.249,C,-13.598,minor,0.0349,0.471,0.00712,0.128,0.48,79.828,385600,3,28.00442,20,0,385.6,15998,0.676,0.249,-13.598,0.0349,0.471,0.00712,0.128,0.48,79.828,3,28.00442,20,385.6,2009,0,0.0,0.5185914514637813
0.496,0.625,F# / Gb,-11.174,minor,0.323,0.545,0.000138,0.0884,0.359,111.155,287667,4,47.21334,13,1,287.667,16002,0.496,0.625,-11.174,0.323,0.545,0.000138,0.0884,0.359,111.155,4,47.21334,13,287.667,2096,1,1.0,0.7712391568067253
0.363,0.777,A,-6.41,major,0.0895,0.0811,0.041,0.24,0.593,185.215,215093,4,42.87524,11,1,215.093,16003,0.363,0.777,-6.41,0.0895,0.0811,0.041,0.24,0.593,185.215,4,42.87524,11,215.093,8035,1,0.0,0.6372371276452853
0.62,0.234,D,-9.476,major,0.0453,0.775,0.0,0.309,0.461,125.163,115760,3,30.47407,6,0,115.76,16012,0.62,0.234,-9.476,0.0453,0.775,0.0,0.309,0.461,125.163,3,30.47407,6,115.76,2515,0,0.0,0.04086904076727115
0.5,0.418,G,-11.237,major,0.0324,0.872,1.66e-05,0.232,0.459,120.078,242253,4,50.06755,12,0,242.253,16014,0.5,0.418,-11.237,0.0324,0.872,1.66e-05,0.232,0.459,120.078,4,50.06755,12,242.253,4016,0,0.0,0.3049756386918622
0.515,0.877,D,-8.516,major,0.127,0.0787,0.118,0.101,0.645,76.361,236667,4,23.54327,8,1,236.667,16018,0.515,0.877,-8.516,0.127,0.0787,0.118,0.101,0.645,76.361,4,23.54327,8,236.667,1963,1,1.0,0.8399526508435173
0.426,0.288,E,-13.997,minor,0.0372,0.994,0.659,0.365,0.199,138.689,137254,4,33.46143,8,0,137.254,16019,0.426,0.288,-13.997,0.0372,0.994,0.659,0.365,0.199,138.689,4,33.46143,8,137.254,7946,0,0.0,0.02544371404982476
