title,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Miss The Rage,Trippie Redd ,5gZYpjakt37G3c58FKcQwJ,0.581,0.877,8,-4.938,1,0.114,0.0151,0.0,0.826,0.353,77.006,audio_features,5gZYpjakt37G3c58FKcQwJ,spotify:track:5gZYpjakt37G3c58FKcQwJ,https://api.spotify.com/v1/tracks/5gZYpjakt37G3c58FKcQwJ,https://api.spotify.com/v1/audio-analysis/5gZYpjakt37G3c58FKcQwJ,236883,4
Betrayal,Trippie Redd feat. Drake,4mOkfIYbMX9PXx27hj8NTi,0.74,0.564,8,-6.71,1,0.0688,0.0126,0.0,0.126,0.129,158.114,audio_features,4mOkfIYbMX9PXx27hj8NTi,spotify:track:4mOkfIYbMX9PXx27hj8NTi,https://api.spotify.com/v1/tracks/4mOkfIYbMX9PXx27hj8NTi,https://api.spotify.com/v1/audio-analysis/4mOkfIYbMX9PXx27hj8NTi,152025,4
Praise God,Kanye West,0WSEq9Ko4kFPt8yo3ICd6T,0.798,0.545,1,-6.466,1,0.168,0.00904,9.48e-05,0.258,0.212,118.029,audio_features,0WSEq9Ko4kFPt8yo3ICd6T,spotify:track:0WSEq9Ko4kFPt8yo3ICd6T,https://api.spotify.com/v1/tracks/0WSEq9Ko4kFPt8yo3ICd6T,https://api.spotify.com/v1/audio-analysis/0WSEq9Ko4kFPt8yo3ICd6T,226653,4
Top Sound,YoungBoy Never Broke Again,3FAg7hVsWegbvPVRNM0rYm,0.733,0.727,5,-6.415,1,0.268,0.0184,0.000499,0.254,0.48,171.038,audio_features,3FAg7hVsWegbvPVRNM0rYm,spotify:track:3FAg7hVsWegbvPVRNM0rYm,https://api.spotify.com/v1/tracks/3FAg7hVsWegbvPVRNM0rYm,https://api.spotify.com/v1/audio-analysis/3FAg7hVsWegbvPVRNM0rYm,101053,4
Fast Car,Luke Combs,1Lo0QY9cvc8sUB2vnIOxDT,0.712,0.603,8,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994,audio_features,1Lo0QY9cvc8sUB2vnIOxDT,spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,https://api.spotify.com/v1/tracks/1Lo0QY9cvc8sUB2vnIOxDT,https://api.spotify.com/v1/audio-analysis/1Lo0QY9cvc8sUB2vnIOxDT,265493,4
You're Mines Still,Yung Bleu feat. Drake,5LuVOe2vq807QudlBnXoXg,0.615,0.594,5,-5.168,0,0.113,0.331,0.0,0.117,0.357,85.81,audio_features,5LuVOe2vq807QudlBnXoXg,spotify:track:5LuVOe2vq807QudlBnXoXg,https://api.spotify.com/v1/tracks/5LuVOe2vq807QudlBnXoXg,https://api.spotify.com/v1/audio-analysis/5LuVOe2vq807QudlBnXoXg,226220,4
Obvious,Ariana Grande,0q85C1JiECyYIQthz1posA,0.624,0.672,0,-5.334,1,0.106,0.0967,0.0,0.155,0.26,159.852,audio_features,0q85C1JiECyYIQthz1posA,spotify:track:0q85C1JiECyYIQthz1posA,https://api.spotify.com/v1/tracks/0q85C1JiECyYIQthz1posA,https://api.spotify.com/v1/audio-analysis/0q85C1JiECyYIQthz1posA,146959,4
Die 4 Me,Halsey,6VYAzAQGFsfEAwdorQaZuU,0.694,0.743,7,-4.267,0,0.0833,0.355,0.0,0.275,0.554,145.048,audio_features,6VYAzAQGFsfEAwdorQaZuU,spotify:track:6VYAzAQGFsfEAwdorQaZuU,https://api.spotify.com/v1/tracks/6VYAzAQGFsfEAwdorQaZuU,https://api.spotify.com/v1/audio-analysis/6VYAzAQGFsfEAwdorQaZuU,215021,4
Hard For The Next,Moneybagg Yo ,4ELmykSaWrdjQS5iADqHxS,0.639,0.564,1,-7.326,1,0.389,0.0329,0.0,0.228,0.375,175.053,audio_features,4ELmykSaWrdjQS5iADqHxS,spotify:track:4ELmykSaWrdjQS5iADqHxS,https://api.spotify.com/v1/tracks/4ELmykSaWrdjQS5iADqHxS,https://api.spotify.com/v1/audio-analysis/4ELmykSaWrdjQS5iADqHxS,166326,3
Alotta Cake,Gunna,19QKaApDINxlRSKX3w1xSB,0.895,0.543,11,-6.766,0,0.298,0.181,0.0,0.12,0.555,120.078,audio_features,19QKaApDINxlRSKX3w1xSB,spotify:track:19QKaApDINxlRSKX3w1xSB,https://api.spotify.com/v1/tracks/19QKaApDINxlRSKX3w1xSB,https://api.spotify.com/v1/audio-analysis/19QKaApDINxlRSKX3w1xSB,193987,4
Marsh,Eminem,3X4Oz9LjhhtgyOhVNlfoYa,0.729,0.759,11,-3.177,0,0.127,0.0361,0.0,0.0694,0.268,95.935,audio_features,3X4Oz9LjhhtgyOhVNlfoYa,spotify:track:3X4Oz9LjhhtgyOhVNlfoYa,https://api.spotify.com/v1/tracks/3X4Oz9LjhhtgyOhVNlfoYa,https://api.spotify.com/v1/audio-analysis/3X4Oz9LjhhtgyOhVNlfoYa,321267,4
Last Christmas,Wham!,2FRnf9qhLbvw8fu4IBXx78,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,audio_features,2FRnf9qhLbvw8fu4IBXx78,spotify:track:2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/tracks/2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/audio-analysis/2FRnf9qhLbvw8fu4IBXx78,262960,4
Little Freak,Harry Styles,3i058E8uxTsYqJ5NWZzqSj,0.559,0.535,3,-7.723,1,0.039,0.719,0.000143,0.0954,0.402,141.96,audio_features,3i058E8uxTsYqJ5NWZzqSj,spotify:track:3i058E8uxTsYqJ5NWZzqSj,https://api.spotify.com/v1/tracks/3i058E8uxTsYqJ5NWZzqSj,https://api.spotify.com/v1/audio-analysis/3i058E8uxTsYqJ5NWZzqSj,202183,4
The Great War,Taylor Swift,3UMrglJeju5yWyYIW6o99b,0.573,0.741,5,-8.987,1,0.0353,0.219,2.23e-05,0.0842,0.554,96.016,audio_features,3UMrglJeju5yWyYIW6o99b,spotify:track:3UMrglJeju5yWyYIW6o99b,https://api.spotify.com/v1/tracks/3UMrglJeju5yWyYIW6o99b,https://api.spotify.com/v1/audio-analysis/3UMrglJeju5yWyYIW6o99b,240356,4
Right On,Lil Baby,6ws54n2IzyrIxxyzlG2bVJ,0.535,0.618,2,-5.668,1,0.382,0.0245,0.0,0.103,0.211,165.991,audio_features,6ws54n2IzyrIxxyzlG2bVJ,spotify:track:6ws54n2IzyrIxxyzlG2bVJ,https://api.spotify.com/v1/tracks/6ws54n2IzyrIxxyzlG2bVJ,https://api.spotify.com/v1/audio-analysis/6ws54n2IzyrIxxyzlG2bVJ,213976,4
Usain Boo,Kodak Black,4N20NYwhJRArlzEhdCKXka,0.782,0.669,1,-4.58,1,0.213,0.0733,0.0,0.111,0.598,143.992,audio_features,4N20NYwhJRArlzEhdCKXka,spotify:track:4N20NYwhJRArlzEhdCKXka,https://api.spotify.com/v1/tracks/4N20NYwhJRArlzEhdCKXka,https://api.spotify.com/v1/audio-analysis/4N20NYwhJRArlzEhdCKXka,186678,4
Dis & That,YoungBoy Never Broke Again,5Ul8DCsqFvt5wNULpgj5aW,0.78,0.589,5,-7.9,0,0.316,0.0446,0.0,0.222,0.635,81.989,audio_features,5Ul8DCsqFvt5wNULpgj5aW,spotify:track:5Ul8DCsqFvt5wNULpgj5aW,https://api.spotify.com/v1/tracks/5Ul8DCsqFvt5wNULpgj5aW,https://api.spotify.com/v1/audio-analysis/5Ul8DCsqFvt5wNULpgj5aW,175522,4
23,Sam Hunt,4PuAqZlL1tkidkuxfDlLbF,0.641,0.78,3,-5.138,1,0.0852,0.0206,0.0,0.143,0.693,98.004,audio_features,4PuAqZlL1tkidkuxfDlLbF,spotify:track:4PuAqZlL1tkidkuxfDlLbF,https://api.spotify.com/v1/tracks/4PuAqZlL1tkidkuxfDlLbF,https://api.spotify.com/v1/audio-analysis/4PuAqZlL1tkidkuxfDlLbF,179720,4
What Happened To Virgil,Lil Durk feat. Gunna,7ohROa13QK43JBRqfCmz4P,0.795,0.526,6,-9.086,0,0.204,0.067,2e-06,0.134,0.194,140.037,audio_features,7ohROa13QK43JBRqfCmz4P,spotify:track:7ohROa13QK43JBRqfCmz4P,https://api.spotify.com/v1/tracks/7ohROa13QK43JBRqfCmz4P,https://api.spotify.com/v1/audio-analysis/7ohROa13QK43JBRqfCmz4P,181393,4
SkyBox,Gunna,7GwYENSg87oERcW0Wacd6m,0.779,0.707,1,-6.527,1,0.16,0.0991,0.0,0.0934,0.343,140.894,audio_features,7GwYENSg87oERcW0Wacd6m,spotify:track:7GwYENSg87oERcW0Wacd6m,https://api.spotify.com/v1/tracks/7GwYENSg87oERcW0Wacd6m,https://api.spotify.com/v1/audio-analysis/7GwYENSg87oERcW0Wacd6m,178097,4
Tarot,Bad Bunny ,41oY4WCTj5kccfesTVFnvN,0.795,0.684,11,-3.971,0,0.0419,0.0225,0.0,0.658,0.419,114.011,audio_features,41oY4WCTj5kccfesTVFnvN,spotify:track:41oY4WCTj5kccfesTVFnvN,https://api.spotify.com/v1/tracks/41oY4WCTj5kccfesTVFnvN,https://api.spotify.com/v1/audio-analysis/41oY4WCTj5kccfesTVFnvN,237895,4
Miss You,Oliver Tree ,73vIOb4Q7YN6HeJTbscRx5,0.587,0.742,6,-6.64,0,0.0529,0.0128,0.00107,0.146,0.199,145.007,audio_features,73vIOb4Q7YN6HeJTbscRx5,spotify:track:73vIOb4Q7YN6HeJTbscRx5,https://api.spotify.com/v1/tracks/73vIOb4Q7YN6HeJTbscRx5,https://api.spotify.com/v1/audio-analysis/73vIOb4Q7YN6HeJTbscRx5,206000,4
Body,Megan Thee Stallion,0A1hoCfMLkiAgvhWkkucJa,0.914,0.732,8,-6.1,0,0.241,0.0166,0.0,0.107,0.469,94.066,audio_features,0A1hoCfMLkiAgvhWkkucJa,spotify:track:0A1hoCfMLkiAgvhWkkucJa,https://api.spotify.com/v1/tracks/0A1hoCfMLkiAgvhWkkucJa,https://api.spotify.com/v1/audio-analysis/0A1hoCfMLkiAgvhWkkucJa,171067,4
All Of The Girls You Loved Before,Taylor Swift,4P9Q0GojKVXpRTJCaL3kyy,0.718,0.467,2,-9.66,1,0.0398,0.707,6.92e-05,0.126,0.396,95.96,audio_features,4P9Q0GojKVXpRTJCaL3kyy,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,https://api.spotify.com/v1/tracks/4P9Q0GojKVXpRTJCaL3kyy,https://api.spotify.com/v1/audio-analysis/4P9Q0GojKVXpRTJCaL3kyy,221407,3
Until I Bleed Out,The Weeknd,2BcnxwxBuar5wjCaLqm5N3,0.245,0.394,0,-9.887,0,0.0374,0.423,2.9e-05,0.093,0.148,115.233,audio_features,2BcnxwxBuar5wjCaLqm5N3,spotify:track:2BcnxwxBuar5wjCaLqm5N3,https://api.spotify.com/v1/tracks/2BcnxwxBuar5wjCaLqm5N3,https://api.spotify.com/v1/audio-analysis/2BcnxwxBuar5wjCaLqm5N3,190173,3
Boyfriend,Dove Cameron,59CfNbkERJ3NoTXDvoURjj,0.345,0.612,7,-6.543,0,0.0608,0.232,0.0,0.194,0.232,179.773,audio_features,59CfNbkERJ3NoTXDvoURjj,spotify:track:59CfNbkERJ3NoTXDvoURjj,https://api.spotify.com/v1/tracks/59CfNbkERJ3NoTXDvoURjj,https://api.spotify.com/v1/audio-analysis/59CfNbkERJ3NoTXDvoURjj,153000,3
Watch This (ARIZONATEARS Pluggnb Remix),Lil Uzi Vert,0FA4wrjDJvJTTU8AepZTup,0.686,0.897,11,-7.18,0,0.0386,0.0103,0.103,0.153,0.355,129.975,audio_features,0FA4wrjDJvJTTU8AepZTup,spotify:track:0FA4wrjDJvJTTU8AepZTup,https://api.spotify.com/v1/tracks/0FA4wrjDJvJTTU8AepZTup,https://api.spotify.com/v1/audio-analysis/0FA4wrjDJvJTTU8AepZTup,163139,4
Aim For The Moon,Pop Smoke feat. Quavo,6O7fPYTsb2mY0PiFt2ymDB,0.713,0.605,11,-7.487,1,0.107,0.497,3.46e-06,0.115,0.432,142.025,audio_features,6O7fPYTsb2mY0PiFt2ymDB,spotify:track:6O7fPYTsb2mY0PiFt2ymDB,https://api.spotify.com/v1/tracks/6O7fPYTsb2mY0PiFt2ymDB,https://api.spotify.com/v1/audio-analysis/6O7fPYTsb2mY0PiFt2ymDB,175756,4
Somebody's Problem,Morgan Wallen,42lqBjPYlmL1EXpMDXvhSN,0.658,0.538,5,-7.676,1,0.0289,0.657,0.0,0.123,0.62,136.967,audio_features,42lqBjPYlmL1EXpMDXvhSN,spotify:track:42lqBjPYlmL1EXpMDXvhSN,https://api.spotify.com/v1/tracks/42lqBjPYlmL1EXpMDXvhSN,https://api.spotify.com/v1/audio-analysis/42lqBjPYlmL1EXpMDXvhSN,161773,4
No Sucker,Lil Baby ,6A9wHAasMxed0firnDao1K,0.9,0.846,0,-4.884,1,0.224,0.025,0.0,0.204,0.851,129.966,audio_features,6A9wHAasMxed0firnDao1K,spotify:track:6A9wHAasMxed0firnDao1K,https://api.spotify.com/v1/tracks/6A9wHAasMxed0firnDao1K,https://api.spotify.com/v1/audio-analysis/6A9wHAasMxed0firnDao1K,188607,4
One Of Them Girls,Lee Brice,6uyiyatWPCqC59Mm4rO8xL,0.643,0.79,4,-6.079,1,0.0461,0.29,0.0,0.107,0.808,95.981,audio_features,6uyiyatWPCqC59Mm4rO8xL,spotify:track:6uyiyatWPCqC59Mm4rO8xL,https://api.spotify.com/v1/tracks/6uyiyatWPCqC59Mm4rO8xL,https://api.spotify.com/v1/audio-analysis/6uyiyatWPCqC59Mm4rO8xL,188893,4
Tennessee Numbers,Morgan Wallen,5NzfnUyVaNrxa2VtoyBWlR,0.425,0.738,6,-5.368,1,0.0342,0.0487,0.00173,0.107,0.267,156.288,audio_features,5NzfnUyVaNrxa2VtoyBWlR,spotify:track:5NzfnUyVaNrxa2VtoyBWlR,https://api.spotify.com/v1/tracks/5NzfnUyVaNrxa2VtoyBWlR,https://api.spotify.com/v1/audio-analysis/5NzfnUyVaNrxa2VtoyBWlR,225128,4
Rudolph The Red-Nosed Reindeer,Gene Autry,1dtIaSlyrLI04sqYa8nLyN,0.629,0.159,8,-14.056,1,0.0495,0.883,0.0,0.222,0.642,142.157,audio_features,1dtIaSlyrLI04sqYa8nLyN,spotify:track:1dtIaSlyrLI04sqYa8nLyN,https://api.spotify.com/v1/tracks/1dtIaSlyrLI04sqYa8nLyN,https://api.spotify.com/v1/audio-analysis/1dtIaSlyrLI04sqYa8nLyN,186733,4
Holy Ghost,Future,7EBg0P4VY9IHBF5hq6WQZS,0.784,0.719,11,-4.56,0,0.31,0.0215,2.27e-05,0.253,0.293,157.997,audio_features,7EBg0P4VY9IHBF5hq6WQZS,spotify:track:7EBg0P4VY9IHBF5hq6WQZS,https://api.spotify.com/v1/tracks/7EBg0P4VY9IHBF5hq6WQZS,https://api.spotify.com/v1/audio-analysis/7EBg0P4VY9IHBF5hq6WQZS,170267,4
Nice To Meet Ya,Meghan Trainor feat. Nicki Minaj,5HqRQwSAPAgJBQ3bhtpUTg,0.754,0.561,10,-6.279,0,0.333,0.0111,0.0267,0.126,0.539,192.034,audio_features,5HqRQwSAPAgJBQ3bhtpUTg,spotify:track:5HqRQwSAPAgJBQ3bhtpUTg,https://api.spotify.com/v1/tracks/5HqRQwSAPAgJBQ3bhtpUTg,https://api.spotify.com/v1/audio-analysis/5HqRQwSAPAgJBQ3bhtpUTg,197004,4
Love Of My Life,Harry Styles,1mw0RgNXIpYRyyCdBQbLgA,0.555,0.536,7,-8.233,1,0.0452,0.669,0.0,0.0623,0.203,118.057,audio_features,1mw0RgNXIpYRyyCdBQbLgA,spotify:track:1mw0RgNXIpYRyyCdBQbLgA,https://api.spotify.com/v1/tracks/1mw0RgNXIpYRyyCdBQbLgA,https://api.spotify.com/v1/audio-analysis/1mw0RgNXIpYRyyCdBQbLgA,191638,4
Tragic,The Kid LAROI feat. YoungBoy Never Brok Again ,6ilmDtTR9yGrZCIOnMLNQy,0.779,0.642,8,-6.321,0,0.116,0.0383,0.0,0.2,0.388,82.363,audio_features,6ilmDtTR9yGrZCIOnMLNQy,spotify:track:6ilmDtTR9yGrZCIOnMLNQy,https://api.spotify.com/v1/tracks/6ilmDtTR9yGrZCIOnMLNQy,https://api.spotify.com/v1/audio-analysis/6ilmDtTR9yGrZCIOnMLNQy,153147,4
Masterpiece,DaBaby,26UxwWl9xCb83OynXELJcL,0.781,0.726,0,-4.213,1,0.0836,0.0299,0.0,0.093,0.436,139.988,audio_features,26UxwWl9xCb83OynXELJcL,spotify:track:26UxwWl9xCb83OynXELJcL,https://api.spotify.com/v1/tracks/26UxwWl9xCb83OynXELJcL,https://api.spotify.com/v1/audio-analysis/26UxwWl9xCb83OynXELJcL,181714,4
Thot Shit,Megan Thee Stallion,5zNW5ARjYhJQJz1AChP33n,0.95,0.693,9,-3.424,1,0.0898,0.0133,0.0,0.173,0.891,130.02,audio_features,5zNW5ARjYhJQJz1AChP33n,spotify:track:5zNW5ARjYhJQJz1AChP33n,https://api.spotify.com/v1/tracks/5zNW5ARjYhJQJz1AChP33n,https://api.spotify.com/v1/audio-analysis/5zNW5ARjYhJQJz1AChP33n,184635,4
Painting Pictures,Polo G,25uBGaikHi0DhMiGMfuXYE,0.522,0.466,3,-8.05,0,0.458,0.331,0.0,0.11,0.459,78.43,audio_features,25uBGaikHi0DhMiGMfuXYE,spotify:track:25uBGaikHi0DhMiGMfuXYE,https://api.spotify.com/v1/tracks/25uBGaikHi0DhMiGMfuXYE,https://api.spotify.com/v1/audio-analysis/25uBGaikHi0DhMiGMfuXYE,137692,4
Billie Bossa Nova,Billie Eilish,6gNAwgkOYIvX5mQR8mwgED,0.895,0.389,7,-11.036,0,0.11,0.222,0.0346,0.105,0.549,110.023,audio_features,6gNAwgkOYIvX5mQR8mwgED,spotify:track:6gNAwgkOYIvX5mQR8mwgED,https://api.spotify.com/v1/tracks/6gNAwgkOYIvX5mQR8mwgED,https://api.spotify.com/v1/audio-analysis/6gNAwgkOYIvX5mQR8mwgED,196731,4
Dolla Sign Slime,Lil Nas X feat. Megan Thee Stallion,7zQirOExB0VR8yWUOqYeio,0.923,0.533,11,-6.016,0,0.262,0.0504,0.0,0.102,0.587,133.991,audio_features,7zQirOExB0VR8yWUOqYeio,spotify:track:7zQirOExB0VR8yWUOqYeio,https://api.spotify.com/v1/tracks/7zQirOExB0VR8yWUOqYeio,https://api.spotify.com/v1/audio-analysis/7zQirOExB0VR8yWUOqYeio,145075,4
Me Porto Bonito,Bad Bunny ,6Sq7ltF9Qa7SNFBsV5Cogx,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,audio_features,6Sq7ltF9Qa7SNFBsV5Cogx,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,https://api.spotify.com/v1/tracks/6Sq7ltF9Qa7SNFBsV5Cogx,https://api.spotify.com/v1/audio-analysis/6Sq7ltF9Qa7SNFBsV5Cogx,178567,4
Worldwide Steppers,Kendrick Lamar,66mVPWmFvXPFf8pjK5ttOW,0.514,0.472,8,-11.106,0,0.368,0.753,0.00012,0.0746,0.557,77.215,audio_features,66mVPWmFvXPFf8pjK5ttOW,spotify:track:66mVPWmFvXPFf8pjK5ttOW,https://api.spotify.com/v1/tracks/66mVPWmFvXPFf8pjK5ttOW,https://api.spotify.com/v1/audio-analysis/66mVPWmFvXPFf8pjK5ttOW,203367,3
Efecto,Bad Bunny,5Eax0qFko2dh7Rl2lYs3bx,0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,audio_features,5Eax0qFko2dh7Rl2lYs3bx,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/tracks/5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/audio-analysis/5Eax0qFko2dh7Rl2lYs3bx,213061,4
No Auto,Lil Uzi Vert feat. Lil Durk,5erLs80hB2TbFWgSAbVQpe,0.713,0.681,11,-7.645,0,0.351,0.00286,0.0,0.291,0.635,159.107,audio_features,5erLs80hB2TbFWgSAbVQpe,spotify:track:5erLs80hB2TbFWgSAbVQpe,https://api.spotify.com/v1/tracks/5erLs80hB2TbFWgSAbVQpe,https://api.spotify.com/v1/audio-analysis/5erLs80hB2TbFWgSAbVQpe,135065,4
Off My Face,Justin Bieber,3T03rPwlL8NVk1yIaxeD8U,0.509,0.228,4,-8.68,1,0.0332,0.92,0.0,0.104,0.586,90.674,audio_features,3T03rPwlL8NVk1yIaxeD8U,spotify:track:3T03rPwlL8NVk1yIaxeD8U,https://api.spotify.com/v1/tracks/3T03rPwlL8NVk1yIaxeD8U,https://api.spotify.com/v1/audio-analysis/3T03rPwlL8NVk1yIaxeD8U,156468,4
Breaking Up Was Easy In The 90's,Sam Hunt,4sf2L157iEgAR7yrCNLgSq,0.562,0.649,9,-5.4,1,0.0494,0.231,0.0,0.341,0.376,145.913,audio_features,4sf2L157iEgAR7yrCNLgSq,spotify:track:4sf2L157iEgAR7yrCNLgSq,https://api.spotify.com/v1/tracks/4sf2L157iEgAR7yrCNLgSq,https://api.spotify.com/v1/audio-analysis/4sf2L157iEgAR7yrCNLgSq,215933,4
Hrs And Hrs,Muni Long,3ncmoWTwJgx63LwMTyBCXf,0.52,0.546,8,-4.991,0,0.213,0.579,0.0,0.112,0.634,137.419,audio_features,3ncmoWTwJgx63LwMTyBCXf,spotify:track:3ncmoWTwJgx63LwMTyBCXf,https://api.spotify.com/v1/tracks/3ncmoWTwJgx63LwMTyBCXf,https://api.spotify.com/v1/audio-analysis/3ncmoWTwJgx63LwMTyBCXf,204317,3
Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul",2mP3RZC3I6gPzOhOpWNzhx,0.873,0.585,0,-6.145,1,0.139,0.416,9.12e-05,0.0724,0.621,105.006,audio_features,2mP3RZC3I6gPzOhOpWNzhx,spotify:track:2mP3RZC3I6gPzOhOpWNzhx,https://api.spotify.com/v1/tracks/2mP3RZC3I6gPzOhOpWNzhx,https://api.spotify.com/v1/audio-analysis/2mP3RZC3I6gPzOhOpWNzhx,232600,4
Sir Baudelaire,"Tyler, The Creator feat. DJ Drama",65Cev4uzaAUqfqu0oxepew,0.467,0.635,7,-6.115,1,0.154,0.314,4.16e-06,0.844,0.51,127.596,audio_features,65Cev4uzaAUqfqu0oxepew,spotify:track:65Cev4uzaAUqfqu0oxepew,https://api.spotify.com/v1/tracks/65Cev4uzaAUqfqu0oxepew,https://api.spotify.com/v1/audio-analysis/65Cev4uzaAUqfqu0oxepew,88625,3
Yungen,Rod Wave feat. Jack Harlow,1NtyeXryylf8HWXnxVTD3v,0.614,0.744,11,-5.52,1,0.125,0.309,1.14e-06,0.173,0.589,146.02,audio_features,1NtyeXryylf8HWXnxVTD3v,spotify:track:1NtyeXryylf8HWXnxVTD3v,https://api.spotify.com/v1/tracks/1NtyeXryylf8HWXnxVTD3v,https://api.spotify.com/v1/audio-analysis/1NtyeXryylf8HWXnxVTD3v,226115,4
Who's In Your Head,Jonas Brothers,5nhW8I46uDE5sc5ouEbzao,0.704,0.778,5,-5.331,1,0.0971,0.00447,0.0,0.0731,0.821,101.025,audio_features,5nhW8I46uDE5sc5ouEbzao,spotify:track:5nhW8I46uDE5sc5ouEbzao,https://api.spotify.com/v1/tracks/5nhW8I46uDE5sc5ouEbzao,https://api.spotify.com/v1/audio-analysis/5nhW8I46uDE5sc5ouEbzao,183537,4
My Little Love,Adele,2DuPBbS5mIldXnh7Wum8Cy,0.339,0.492,1,-10.661,1,0.0559,0.829,0.00377,0.147,0.102,151.865,audio_features,2DuPBbS5mIldXnh7Wum8Cy,spotify:track:2DuPBbS5mIldXnh7Wum8Cy,https://api.spotify.com/v1/tracks/2DuPBbS5mIldXnh7Wum8Cy,https://api.spotify.com/v1/audio-analysis/2DuPBbS5mIldXnh7Wum8Cy,389107,4
River,Miley Cyrus,04CqLjewJiSAqM210vZAmT,0.613,0.803,9,-5.171,1,0.0367,0.000525,0.000333,0.189,0.461,127.989,audio_features,04CqLjewJiSAqM210vZAmT,spotify:track:04CqLjewJiSAqM210vZAmT,https://api.spotify.com/v1/tracks/04CqLjewJiSAqM210vZAmT,https://api.spotify.com/v1/audio-analysis/04CqLjewJiSAqM210vZAmT,162973,4
Throat Baby (Go Baby),BRS Kash,15C4TnrrVdym7UykxQIOTZ,0.878,0.475,1,-8.42,0,0.324,0.00984,0.0,0.167,0.397,131.988,audio_features,15C4TnrrVdym7UykxQIOTZ,spotify:track:15C4TnrrVdym7UykxQIOTZ,https://api.spotify.com/v1/tracks/15C4TnrrVdym7UykxQIOTZ,https://api.spotify.com/v1/audio-analysis/15C4TnrrVdym7UykxQIOTZ,211610,4
See You Again,"Tyler, The Creator feat. Kali Uchis",7KA4W4McWYRpgf0fWsJZWB,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,audio_features,7KA4W4McWYRpgf0fWsJZWB,spotify:track:7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB,180387,4
Tusa,Karol G ,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,audio_features,7k4t7uLgtOxPwTpFmtJNTY,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/tracks/7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/audio-analysis/7k4t7uLgtOxPwTpFmtJNTY,200960,4
Blue & Grey,BTS,7Ki0hse0IfXEcXUlpyECbJ,0.547,0.605,8,-6.755,1,0.0415,0.42,0.0,0.125,0.364,121.953,audio_features,7Ki0hse0IfXEcXUlpyECbJ,spotify:track:7Ki0hse0IfXEcXUlpyECbJ,https://api.spotify.com/v1/tracks/7Ki0hse0IfXEcXUlpyECbJ,https://api.spotify.com/v1/audio-analysis/7Ki0hse0IfXEcXUlpyECbJ,254950,4
pov,Ariana Grande,3UoULw70kMsiVXxW0L3A33,0.487,0.534,0,-5.664,0,0.0555,0.36,0.0,0.1,0.173,131.798,audio_features,3UoULw70kMsiVXxW0L3A33,spotify:track:3UoULw70kMsiVXxW0L3A33,https://api.spotify.com/v1/tracks/3UoULw70kMsiVXxW0L3A33,https://api.spotify.com/v1/audio-analysis/3UoULw70kMsiVXxW0L3A33,201882,4
Out West,JACKBOYS feat. Young Thug,6gi6y1xwmVszDWkUqab1qw,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,audio_features,6gi6y1xwmVszDWkUqab1qw,spotify:track:6gi6y1xwmVszDWkUqab1qw,https://api.spotify.com/v1/tracks/6gi6y1xwmVszDWkUqab1qw,https://api.spotify.com/v1/audio-analysis/6gi6y1xwmVszDWkUqab1qw,157712,4
Gone,Dierks Bentley,7IhfjcaXuXCq20ZiAA7igK,0.521,0.746,6,-6.173,1,0.0351,0.00985,0.0,0.0741,0.473,149.977,audio_features,7IhfjcaXuXCq20ZiAA7igK,spotify:track:7IhfjcaXuXCq20ZiAA7igK,https://api.spotify.com/v1/tracks/7IhfjcaXuXCq20ZiAA7igK,https://api.spotify.com/v1/audio-analysis/7IhfjcaXuXCq20ZiAA7igK,205960,4
